ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776833053.009155,CohVUD13KbaS47ShY8,192.168.8.123,55313,192.168.8.1,53,udp,dns,0.000606,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.012683,Cb5k7f4PHBdodeRjI3,192.168.8.123,57580,192.168.8.1,53,udp,dns,0.000385,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833053.013243,ClqJ5o7TFvB427yZ4,192.168.8.123,59354,192.168.8.1,53,udp,dns,0.000636,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.013916,Ce6yHIuaRG9UhQJbb,192.168.8.123,33489,192.168.8.1,53,udp,dns,0.000309,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833053.014360,Ci1pOgv55gUAqhol,192.168.8.123,36933,192.168.8.1,53,udp,dns,0.000629,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833053.015037,CeV5X41vJ5wbtFuHK9,192.168.8.123,36318,192.168.8.1,53,udp,dns,0.000294,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833056.084150,CvtSAQ2eIIUaG9iQu7,192.168.8.236,37429,192.168.8.1,53,udp,dns,0.000876,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.085260,CDx4iU1QtW1B12SPrc,192.168.8.236,42462,192.168.8.1,53,udp,dns,0.000234,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833056.086095,CEqXNp3lVmgXpA1bJl,192.168.8.236,56804,192.168.8.1,53,udp,dns,0.000537,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.086811,CC54qk1zp9eUvE1x22,192.168.8.236,45484,192.168.8.1,53,udp,dns,0.000225,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833056.087606,ClHTVI1yepVzxJDFL8,192.168.8.236,59059,192.168.8.1,53,udp,dns,0.000533,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.088312,CD6mKF2tSp7dCRrlL6,192.168.8.236,34707,192.168.8.1,53,udp,dns,0.000207,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
